cz,is_green_soc,year,num_postings
486,1,2011,3316
486,1,2012,3281
486,1,2013,5148
486,1,2014,5489
486,1,2015,6250
486,1,2016,6995
486,1,2017,6298
486,1,2018,7814
486,1,2019,8650
486,1,2020,9963
486,1,2021,14284
486,1,2022,17156
486,1,2023,15712
486,1,2024,15061
487,0,2010,5966
487,0,2011,7410
487,0,2012,7969
487,0,2013,13699
487,0,2014,13941
487,0,2015,18574
487,0,2016,27187
487,0,2017,24332
487,0,2018,28730
487,0,2019,31924
487,0,2020,39051
487,0,2021,52343
487,0,2022,57330
487,0,2023,52178
487,0,2024,52467
487,1,2010,755
487,1,2011,1500
487,1,2012,1945
487,1,2013,3027
487,1,2014,2889
487,1,2015,3140
487,1,2016,3867
487,1,2017,3336
487,1,2018,4386
487,1,2019,4838
487,1,2020,5980
487,1,2021,7558
487,1,2022,9004
487,1,2023,7039
487,1,2024,6740
488,0,2010,637
488,0,2011,554
488,0,2012,466
488,0,2013,1194
488,0,2014,1062
488,0,2015,1408
488,0,2016,2008
488,0,2017,1842
488,0,2018,1564
488,0,2019,1223
488,0,2020,1628
488,0,2021,1602
488,0,2022,1396
488,0,2023,1510
488,0,2024,1759
488,1,2010,50
488,1,2011,51
488,1,2012,44
488,1,2013,142
488,1,2014,135
488,1,2015,155
488,1,2016,199
488,1,2017,163
488,1,2018,139
488,1,2019,96
488,1,2020,95
488,1,2021,146
488,1,2022,151
488,1,2023,125
488,1,2024,145
489,0,2010,11222
489,0,2011,12591
489,0,2012,12357
489,0,2013,16174
489,0,2014,15410
489,0,2015,21795
489,0,2016,24756
489,0,2017,25503
489,0,2018,23931
489,0,2019,19749
489,0,2020,18959
489,0,2021,19957
489,0,2022,25716
489,0,2023,31116
489,0,2024,32760
489,1,2010,997
489,1,2011,1351
489,1,2012,1562
489,1,2013,2123
489,1,2014,2003
489,1,2015,2327
489,1,2016,2964
489,1,2017,3198
489,1,2018,2699
489,1,2019,2064
489,1,2020,1773
489,1,2021,2610
489,1,2022,3500
489,1,2023,3253
489,1,2024,3869
490,0,2010,64467
490,0,2011,83319
490,0,2012,73801
490,0,2013,102414
490,0,2014,100809
490,0,2015,131672
490,0,2016,166348
490,0,2017,140877
490,0,2018,215549
490,0,2019,253419
490,0,2020,243385
490,0,2021,293476
490,0,2022,318581
490,0,2023,246918
490,0,2024,259241
490,1,2010,7028
490,1,2011,10144
490,1,2012,9298
490,1,2013,11952
490,1,2014,11773
490,1,2015,14746
490,1,2016,19204
490,1,2017,16568
490,1,2018,25270
490,1,2019,29412
490,1,2020,28319
490,1,2021,34168
490,1,2022,38537
490,1,2023,29960
490,1,2024,31779
491,0,2010,7193
491,0,2011,7087
491,0,2012,6380
491,0,2013,8839
491,0,2014,8149
491,0,2015,8728
491,0,2016,11302
491,0,2017,12109
491,0,2018,9708
491,0,2019,8174
491,0,2020,10321
491,0,2021,10564
491,0,2022,11180
491,0,2023,11427
491,0,2024,12410
491,1,2010,689
491,1,2011,948
491,1,2012,875
491,1,2013,1451
491,1,2014,1241
491,1,2015,1245
491,1,2016,1591
491,1,2017,1589
491,1,2018,1303
491,1,2019,1148
491,1,2020,1166
491,1,2021,1654
491,1,2022,2097
491,1,2023,1857
491,1,2024,1916
492,0,2010,2058
492,0,2011,2106
492,0,2012,1914
492,0,2013,3827
492,0,2014,4788
492,0,2015,4670
492,0,2016,6706
492,0,2017,6750
492,0,2018,6546
492,0,2019,4794
492,0,2020,6226
492,0,2021,7687
492,0,2022,7323
492,0,2023,7923
492,0,2024,8712
492,1,2010,217
492,1,2011,279
492,1,2012,305
492,1,2013,670
492,1,2014,725
492,1,2015,726
492,1,2016,899
492,1,2017,736
492,1,2018,577
492,1,2019,593
492,1,2020,849
492,1,2021,963
492,1,2022,1003
492,1,2023,800
492,1,2024,906
493,0,2010,2821
493,0,2011,3019
493,0,2012,3520
493,0,2013,6523
493,0,2014,5831
493,0,2015,7957
493,0,2016,10964
493,0,2017,9677
493,0,2018,10399
493,0,2019,11574
493,0,2020,17416
493,0,2021,19947
493,0,2022,21022
493,0,2023,23838
493,0,2024,24949
493,1,2010,215
493,1,2011,442
493,1,2012,556
493,1,2013,830
493,1,2014,833
493,1,2015,911
493,1,2016,1271
493,1,2017,1249
493,1,2018,1001
493,1,2019,858
493,1,2020,1464
493,1,2021,1839
493,1,2022,2287
493,1,2023,2314
493,1,2024,2417
494,0,2010,651
494,0,2011,730
494,0,2012,637
494,0,2013,1230
494,0,2014,1055
494,0,2015,1297
494,0,2016,1813
494,0,2017,1662
494,0,2018,1638
494,0,2019,1489
494,0,2020,1662
494,0,2021,1588
494,0,2022,1459
494,0,2023,1738
494,0,2024,2183
494,1,2010,45
494,1,2011,82
494,1,2012,61
494,1,2013,124
494,1,2014,81
494,1,2015,92
494,1,2016,151
494,1,2017,108
494,1,2018,111
494,1,2019,131
494,1,2020,134
494,1,2021,150
494,1,2022,153
494,1,2023,147
494,1,2024,193
495,0,2010,1149
495,0,2011,1094
495,0,2012,1039
495,0,2013,1417
495,0,2014,1544
495,0,2015,2123
495,0,2016,2707
495,0,2017,2433
495,0,2018,1966
495,0,2019,1643
495,0,2020,1963
495,0,2021,2095
495,0,2022,3212
495,0,2023,3125
495,0,2024,3269
495,1,2010,141
495,1,2011,166
495,1,2012,224
495,1,2013,260
495,1,2014,217
495,1,2015,355
495,1,2016,349
495,1,2017,263
495,1,2018,229
495,1,2019,236
495,1,2020,257
495,1,2021,330
495,1,2022,556
495,1,2023,489
495,1,2024,477
496,0,2010,2119
496,0,2011,2271
496,0,2012,2330
496,0,2013,4223
496,0,2014,3526
496,0,2015,6183
496,0,2016,7197
496,0,2017,7760
496,0,2018,7920
496,0,2019,6095
496,0,2020,8893
496,0,2021,10124
496,0,2022,12538
496,0,2023,13474
496,0,2024,13612
496,1,2010,142
496,1,2011,312
496,1,2012,369
496,1,2013,563
496,1,2014,506
496,1,2015,920
496,1,2016,1122
496,1,2017,981
496,1,2018,944
496,1,2019,870
496,1,2020,1100
496,1,2021,1347
496,1,2022,2039
496,1,2023,2050
496,1,2024,1921
497,0,2010,11545
497,0,2011,11368
497,0,2012,9966
497,0,2013,14818
497,0,2014,19817
497,0,2015,15609
497,0,2016,16674
497,0,2017,15343
497,0,2018,17790
497,0,2019,18726
497,0,2020,24451
497,0,2021,39184
497,0,2022,47752
497,0,2023,48805
497,0,2024,42387
497,1,2010,1212
497,1,2011,1504
497,1,2012,1446
497,1,2013,1849
497,1,2014,2376
497,1,2015,1766
497,1,2016,1834
497,1,2017,1626
497,1,2018,1959
497,1,2019,1859
497,1,2020,1977
497,1,2021,3500
497,1,2022,4225
497,1,2023,4254
497,1,2024,3809
498,0,2010,3425
498,0,2011,3490
498,0,2012,2905
498,0,2013,3705
498,0,2014,7029
498,0,2015,4891
498,0,2016,5815
498,0,2017,5385
498,0,2018,5811
498,0,2019,5164
498,0,2020,4926
498,0,2021,7160
498,0,2022,5129
498,0,2023,5868
498,0,2024,5689
498,1,2010,280
498,1,2011,351
498,1,2012,462
498,1,2013,638
498,1,2014,886
498,1,2015,578
498,1,2016,552
498,1,2017,585
498,1,2018,636
498,1,2019,593
498,1,2020,437
498,1,2021,781
498,1,2022,723
498,1,2023,749
498,1,2024,603
499,0,2010,23453
499,0,2011,23525
499,0,2012,25035
499,0,2013,46045
499,0,2014,47722
499,0,2015,55837
499,0,2016,59197
499,0,2017,51134
499,0,2018,76988
499,0,2019,89635
499,0,2020,97265
499,0,2021,125434
499,0,2022,133559
499,0,2023,131636
499,0,2024,121167
499,1,2010,2449
499,1,2011,2637
499,1,2012,3332
499,1,2013,6130
499,1,2014,6287
499,1,2015,6935
499,1,2016,7058
499,1,2017,6164
499,1,2018,10157
499,1,2019,11165
499,1,2020,11699
499,1,2021,15274
499,1,2022,15752
499,1,2023,16322
499,1,2024,15204
500,0,2010,5861
500,0,2011,7314
500,0,2012,6616
500,0,2013,12654
500,0,2014,11824
500,0,2015,12543
500,0,2016,14039
500,0,2017,12926
500,0,2018,17696
500,0,2019,20716
500,0,2020,22282
500,0,2021,29075
500,0,2022,32484
500,0,2023,31694
500,0,2024,26867
500,1,2010,851
500,1,2011,1235
500,1,2012,1197
500,1,2013,1949
500,1,2014,1997
500,1,2015,2096
500,1,2016,2248
500,1,2017,1995
500,1,2018,2517
500,1,2019,2603
500,1,2020,2546
500,1,2021,3822
500,1,2022,4189
500,1,2023,4033
500,1,2024,3403
501,0,2010,169434
501,0,2011,223725
501,0,2012,211355
501,0,2013,327465
501,0,2014,341792
501,0,2015,406382
501,0,2016,357218
501,0,2017,338305
501,0,2018,501321
501,0,2019,560184
501,0,2020,544386
501,0,2021,638858
501,0,2022,747994
501,0,2023,592383
501,0,2024,572790
501,1,2010,33073
501,1,2011,51580
501,1,2012,53695
501,1,2013,73637
501,1,2014,71854
501,1,2015,65837
501,1,2016,49845
501,1,2017,52499
501,1,2018,83305
501,1,2019,91240
501,1,2020,74391
501,1,2021,87087
501,1,2022,113270
501,1,2023,95611
501,1,2024,92339
502,0,2010,89107
502,0,2011,113008
502,0,2012,173851
502,0,2013,133857
502,0,2014,164581
502,0,2015,214846
502,0,2016,194610
502,0,2017,187688
502,0,2018,297615
502,0,2019,336908
502,0,2020,349823
502,0,2021,439072
502,0,2022,510258
502,0,2023,348410
502,0,2024,337848
502,1,2010,10853
502,1,2011,15791
502,1,2012,24647
502,1,2013,16495
502,1,2014,19758
502,1,2015,23386
502,1,2016,20670
502,1,2017,20854
502,1,2018,34352
502,1,2019,39255
502,1,2020,41703
502,1,2021,52183
502,1,2022,61583
502,1,2023,45827
502,1,2024,46000
503,0,2010,251
503,0,2011,292
503,0,2012,310
503,0,2013,718
503,0,2014,719
503,0,2015,697
503,0,2016,909
503,0,2017,860
503,0,2018,956
503,0,2019,725
503,0,2020,760
503,0,2021,1400
503,0,2022,1134
503,0,2023,1314
503,0,2024,1391
503,1,2010,61
503,1,2011,81
503,1,2012,106
503,1,2013,153
503,1,2014,156
503,1,2015,93
503,1,2016,113
503,1,2017,145
503,1,2018,132
503,1,2019,116
503,1,2020,102
503,1,2021,164
503,1,2022,242
503,1,2023,339
503,1,2024,240
504,0,2010,15716
504,0,2011,20161
504,0,2012,17440
504,0,2013,28415
504,0,2014,32957
504,0,2015,37501
504,0,2016,39417
504,0,2017,36133
504,0,2018,39930
504,0,2019,44100
504,0,2020,53316
504,0,2021,75578
504,0,2022,88693
504,0,2023,86444
504,0,2024,76718
504,1,2010,1993
504,1,2011,2710
504,1,2012,3008
504,1,2013,4320
504,1,2014,4661
504,1,2015,4321
504,1,2016,4440
504,1,2017,4095
504,1,2018,4641
504,1,2019,5366
504,1,2020,5955
504,1,2021,8511
504,1,2022,11381
504,1,2023,11635
504,1,2024,9802
505,0,2010,7896
505,0,2011,6787
505,0,2012,8111
505,0,2013,14286
505,0,2014,15929
505,0,2015,15870
505,0,2016,16626
505,0,2017,18523
505,0,2018,28068
505,0,2019,34106
505,0,2020,40027
505,0,2021,47077
505,0,2022,50629
505,0,2023,41718
505,0,2024,34970
505,1,2010,881
505,1,2011,885
505,1,2012,1110
505,1,2013,2014
505,1,2014,2160
505,1,2015,1834
505,1,2016,1697
505,1,2017,1897
505,1,2018,3357
505,1,2019,3959
505,1,2020,4231
505,1,2021,5762
505,1,2022,6097
505,1,2023,4904
505,1,2024,4077
506,0,2010,5835
506,0,2011,7257
506,0,2012,7612
506,0,2013,14009
506,0,2014,15266
506,0,2015,17709
506,0,2016,16873
506,0,2017,15854
506,0,2018,19701
506,0,2019,23479
506,0,2020,22466
506,0,2021,34272
506,0,2022,40787
506,0,2023,37288
506,0,2024,32557
506,1,2010,729
506,1,2011,1022
506,1,2012,1161
506,1,2013,1837
506,1,2014,2257
506,1,2015,2392
506,1,2016,2098
506,1,2017,2290
506,1,2018,2489
506,1,2019,2547
506,1,2020,2524
506,1,2021,4272
506,1,2022,5606
506,1,2023,5048
506,1,2024,4342
507,0,2010,385
507,0,2011,437
507,0,2012,412
507,0,2013,578
507,0,2014,637
507,0,2015,619
507,0,2016,773
507,0,2017,666
507,0,2018,811
507,0,2019,593
507,0,2020,970
507,0,2021,744
507,0,2022,1129
507,0,2023,1025
507,0,2024,1151
507,1,2010,42
507,1,2011,61
507,1,2012,31
507,1,2013,80
507,1,2014,85
507,1,2015,97
507,1,2016,88
507,1,2017,78
507,1,2018,89
507,1,2019,83
507,1,2020,82
507,1,2021,112
507,1,2022,140
507,1,2023,119
507,1,2024,132
508,0,2010,478
508,0,2011,708
508,0,2012,322
508,0,2013,783
508,0,2014,1231
508,0,2015,1405
508,0,2016,1552
508,0,2017,1525
508,0,2018,1689
508,0,2019,1348
508,0,2020,2096
508,0,2021,2526
508,0,2022,3111
508,0,2023,2814
508,0,2024,2413
508,1,2010,50
508,1,2011,76
508,1,2012,57
508,1,2013,99
508,1,2014,127
508,1,2015,213
508,1,2016,175
508,1,2017,106
508,1,2018,132
508,1,2019,117
508,1,2020,161
508,1,2021,254
508,1,2022,329
508,1,2023,372
508,1,2024,247
509,0,2010,1123
509,0,2011,1282
509,0,2012,989
509,0,2013,1513
509,0,2014,1656
509,0,2015,1616
509,0,2016,1470
509,0,2017,1325
509,0,2018,1978
509,0,2019,1696
509,0,2020,1819
509,0,2021,2175
509,0,2022,2558
509,0,2023,2253
509,0,2024,2004
509,1,2010,119
509,1,2011,246
509,1,2012,231
509,1,2013,250
509,1,2014,261
509,1,2015,156
509,1,2016,147
509,1,2017,125
509,1,2018,204
509,1,2019,221
509,1,2020,157
509,1,2021,184
509,1,2022,258
509,1,2023,244
509,1,2024,214
510,0,2010,1506
510,0,2011,2007
510,0,2012,1853
510,0,2013,2679
510,0,2014,3435
510,0,2015,4220
510,0,2016,4461
510,0,2017,4035
510,0,2018,3912
510,0,2019,3106
510,0,2020,3508
510,0,2021,4207
510,0,2022,5224
510,0,2023,6156
510,0,2024,5373
510,1,2010,140
510,1,2011,147
510,1,2012,226
510,1,2013,333
510,1,2014,414
510,1,2015,401
510,1,2016,404
510,1,2017,539
510,1,2018,426
510,1,2019,307
510,1,2020,325
510,1,2021,457
510,1,2022,506
510,1,2023,893
510,1,2024,564
511,0,2010,3740
511,0,2011,4469
511,0,2012,3253
511,0,2013,5678
511,0,2014,6657
511,0,2015,6252
511,0,2016,6147
511,0,2017,5719
511,0,2018,6020
511,0,2019,6353
511,0,2020,5915
511,0,2021,5946
511,0,2022,6703
511,0,2023,7271
511,0,2024,7775
511,1,2010,416
511,1,2011,695
511,1,2012,755
511,1,2013,1116
511,1,2014,1153
511,1,2015,848
511,1,2016,720
511,1,2017,739
511,1,2018,936
511,1,2019,839
511,1,2020,547
511,1,2021,920
511,1,2022,1103
511,1,2023,1156
511,1,2024,1183
512,0,2010,5996
512,0,2011,8559
512,0,2012,6119
512,0,2013,8624
512,0,2014,9548
512,0,2015,8725
512,0,2016,9515
512,0,2017,10454
512,0,2018,13684
512,0,2019,15224
512,0,2020,17338
512,0,2021,20337
512,0,2022,26037
512,0,2023,25902
512,0,2024,21247
512,1,2010,584
512,1,2011,944
512,1,2012,705
512,1,2013,895
512,1,2014,1084
512,1,2015,885
512,1,2016,819
512,1,2017,921
512,1,2018,1182
512,1,2019,1365
512,1,2020,1341
512,1,2021,1891
512,1,2022,2483
512,1,2023,2574
512,1,2024,2168
513,0,2010,170
513,0,2011,127
513,0,2012,72
513,0,2013,198
513,0,2014,214
513,0,2015,291
513,0,2016,364
513,0,2017,311
513,0,2018,299
513,0,2019,237
513,0,2020,352
513,0,2021,336
513,0,2022,328
513,0,2023,388
513,0,2024,449
513,1,2010,5
513,1,2011,4
513,1,2012,16
513,1,2013,39
513,1,2014,30
513,1,2015,43
513,1,2016,58
513,1,2017,37
513,1,2018,35
513,1,2019,32
513,1,2020,22
513,1,2021,27
513,1,2022,33
513,1,2023,38
513,1,2024,68
514,0,2010,3594
514,0,2011,3167
514,0,2012,4052
514,0,2013,6194
514,0,2014,7414
514,0,2015,7277
514,0,2016,7229
514,0,2017,7311
514,0,2018,7095
514,0,2019,6393
514,0,2020,6147
514,0,2021,6848
514,0,2022,9480
514,0,2023,7494
514,0,2024,8580
514,1,2010,292
514,1,2011,348
514,1,2012,552
514,1,2013,892
514,1,2014,1120
514,1,2015,718
514,1,2016,640
514,1,2017,724
514,1,2018,771
514,1,2019,642
514,1,2020,590
514,1,2021,783
514,1,2022,808
514,1,2023,662
514,1,2024,877
515,0,2010,543
515,0,2011,701
515,0,2012,477
515,0,2013,1073
515,0,2014,1324
515,0,2015,1667
515,0,2016,1996
515,0,2017,2011
515,0,2018,1944
515,0,2019,1411
515,0,2020,1888
515,0,2021,2497
515,0,2022,2855
515,0,2023,2244
515,0,2024,2277
515,1,2010,62
515,1,2011,121
515,1,2012,179
515,1,2013,264
515,1,2014,332
515,1,2015,229
515,1,2016,231
515,1,2017,168
515,1,2018,203
515,1,2019,173
515,1,2020,212
515,1,2021,300
515,1,2022,336
515,1,2023,311
515,1,2024,309
516,0,2010,3522
516,0,2011,5162
516,0,2012,3449
516,0,2013,5295
516,0,2014,5201
516,0,2015,7154
516,0,2016,7646
516,0,2017,7274
516,0,2018,5949
516,0,2019,5581
516,0,2020,9520
516,0,2021,10647
516,0,2022,12612
516,0,2023,11653
516,0,2024,12816
516,1,2010,501
516,1,2011,939
516,1,2012,830
516,1,2013,1036
516,1,2014,775
516,1,2015,855
516,1,2016,886
516,1,2017,716
516,1,2018,776
516,1,2019,805
516,1,2020,1176
516,1,2021,1422
516,1,2022,2116
516,1,2023,1516
516,1,2024,2862
517,0,2010,1498
517,0,2011,1951
517,0,2012,1697
517,0,2013,7515
517,0,2014,3641
517,0,2015,3533
517,0,2016,3571
517,0,2017,3339
517,0,2018,4010
517,0,2019,2929
517,0,2020,2712
517,0,2021,2914
517,0,2022,2764
517,0,2023,3103
517,0,2024,3285
517,1,2010,126
517,1,2011,191
517,1,2012,213
517,1,2013,1036
517,1,2014,538
517,1,2015,427
517,1,2016,375
517,1,2017,446
517,1,2018,538
517,1,2019,365
517,1,2020,331
517,1,2021,279
517,1,2022,321
517,1,2023,476
517,1,2024,403
518,0,2010,523
518,0,2011,567
518,0,2012,557
518,0,2013,944
518,0,2014,976
518,0,2015,1240
518,0,2016,1611
518,0,2017,1344
518,0,2018,1262
518,0,2019,877
518,0,2020,1154
518,0,2021,1399
518,0,2022,1767
518,0,2023,1793
518,0,2024,1959
518,1,2010,46
518,1,2011,75
518,1,2012,80
518,1,2013,109
518,1,2014,124
518,1,2015,108
518,1,2016,109
518,1,2017,88
518,1,2018,114
518,1,2019,110
518,1,2020,85
518,1,2021,166
518,1,2022,240
518,1,2023,201
518,1,2024,280
519,0,2010,336
519,0,2011,396
519,0,2012,428
519,0,2013,548
519,0,2014,735
519,0,2015,842
519,0,2016,1009
519,0,2017,750
519,0,2018,803
519,0,2019,622
519,0,2020,742
519,0,2021,783
519,0,2022,1021
519,0,2023,1019
519,0,2024,1074
519,1,2010,30
519,1,2011,42
519,1,2012,44
519,1,2013,71
519,1,2014,87
519,1,2015,99
519,1,2016,99
519,1,2017,65
519,1,2018,107
519,1,2019,95
519,1,2020,63
519,1,2021,55
519,1,2022,88
519,1,2023,94
519,1,2024,138
520,0,2010,357
520,0,2011,254
520,0,2012,190
520,0,2013,640
520,0,2014,843
520,0,2015,963
520,0,2016,1220
520,0,2017,1830
520,0,2018,2662
520,0,2019,1121
520,0,2020,1226
520,0,2021,1575
520,0,2022,2183
520,0,2023,2129
520,0,2024,1926
520,1,2010,18
520,1,2011,28
520,1,2012,62
520,1,2013,157
520,1,2014,187
520,1,2015,160
520,1,2016,153
520,1,2017,200
520,1,2018,280
520,1,2019,160
520,1,2020,147
520,1,2021,277
520,1,2022,333
520,1,2023,373
520,1,2024,344
521,0,2010,341
521,0,2011,358
521,0,2012,189
521,0,2013,386
521,0,2014,389
521,0,2015,458
521,0,2016,545
521,0,2017,406
521,0,2018,420
521,0,2019,314
521,0,2020,638
521,0,2021,961
521,0,2022,1452
521,0,2023,1715
521,0,2024,1131
521,1,2010,36
521,1,2011,38
521,1,2012,78
521,1,2013,72
521,1,2014,87
521,1,2015,53
521,1,2016,52
521,1,2017,53
521,1,2018,76
521,1,2019,96
521,1,2020,61
521,1,2021,121
521,1,2022,327
521,1,2023,474
521,1,2024,141
522,0,2010,1147
522,0,2011,1036
522,0,2012,749
522,0,2013,1243
522,0,2014,1263
522,0,2015,1565
522,0,2016,1786
522,0,2017,2024
522,0,2018,1815
522,0,2019,1476
522,0,2020,1892
522,0,2021,3505
522,0,2022,3185
522,0,2023,3159
522,0,2024,2818
522,1,2010,128
522,1,2011,194
522,1,2012,154
522,1,2013,213
522,1,2014,232
522,1,2015,200
522,1,2016,176
522,1,2017,134
522,1,2018,175
522,1,2019,108
522,1,2020,143
522,1,2021,313
522,1,2022,321
522,1,2023,293
522,1,2024,393
523,0,2010,383
523,0,2011,213
523,0,2012,193
523,0,2013,355
523,0,2014,445
523,0,2015,475
523,0,2016,531
523,0,2017,518
523,0,2018,569
523,0,2019,589
523,0,2020,566
523,0,2021,1683
523,0,2022,660
523,0,2023,597
523,0,2024,663
523,1,2010,36
523,1,2011,65
523,1,2012,118
523,1,2013,128
523,1,2014,146
523,1,2015,121
523,1,2016,160
523,1,2017,151
523,1,2018,184
523,1,2019,197
523,1,2020,130
523,1,2021,224
523,1,2022,137
523,1,2023,126
523,1,2024,122
524,0,2010,876
524,0,2011,1025
524,0,2012,1249
524,0,2013,2093
524,0,2014,2074
524,0,2015,2918
524,0,2016,3191
524,0,2017,2584
524,0,2018,2314
524,0,2019,2144
524,0,2020,2813
524,0,2021,2785
524,0,2022,4334
524,0,2023,3509
524,0,2024,3623
524,1,2010,54
524,1,2011,81
524,1,2012,68
524,1,2013,137
524,1,2014,135
524,1,2015,181
524,1,2016,237
524,1,2017,197
524,1,2018,174
524,1,2019,135
524,1,2020,166
524,1,2021,187
524,1,2022,236
524,1,2023,245
524,1,2024,225
525,0,2010,419
525,0,2011,561
525,0,2012,484
525,0,2013,884
525,0,2014,1103
525,0,2015,1161
525,0,2016,1779
525,0,2017,1342
525,0,2018,841
525,0,2019,1166
525,0,2020,1232
525,0,2021,927
525,0,2022,998
525,0,2023,934
525,0,2024,1035
525,1,2010,67
525,1,2011,107
525,1,2012,141
525,1,2013,227
525,1,2014,223
525,1,2015,166
525,1,2016,162
525,1,2017,141
525,1,2018,112
525,1,2019,89
525,1,2020,63
525,1,2021,100
525,1,2022,127
525,1,2023,164
525,1,2024,130
526,0,2010,5942
526,0,2011,6411
526,0,2012,6714
526,0,2013,10201
526,0,2014,9789
526,0,2015,10387
526,0,2016,10839
526,0,2017,11673
526,0,2018,10926
526,0,2019,10002
526,0,2020,13481
526,0,2021,18790
526,0,2022,24757
526,0,2023,24468
526,0,2024,23980
526,1,2010,900
526,1,2011,1318
526,1,2012,1587
526,1,2013,1907
526,1,2014,1860
526,1,2015,1588
526,1,2016,1300
526,1,2017,1940
526,1,2018,1966
526,1,2019,1496
526,1,2020,1267
526,1,2021,2067
526,1,2022,3434
526,1,2023,3506
526,1,2024,3024
527,0,2010,54381
527,0,2011,90707
527,0,2012,80470
527,0,2013,106146
527,0,2014,122825
527,0,2015,158098
527,0,2016,162238
527,0,2017,143188
527,0,2018,263305
527,0,2019,254821
527,0,2020,255920
527,0,2021,308181
527,0,2022,339546
527,0,2023,231196
527,0,2024,227490
527,1,2010,7095
527,1,2011,12299
527,1,2012,12684
527,1,2013,15902
527,1,2014,17496
527,1,2015,20137
527,1,2016,20849
527,1,2017,18682
527,1,2018,38693
527,1,2019,36403
527,1,2020,34109
527,1,2021,38807
527,1,2022,42660
527,1,2023,32009
527,1,2024,32509
528,0,2010,143
528,0,2011,183
528,0,2012,140
528,0,2013,209
528,0,2014,255
528,0,2015,390
528,0,2016,468
528,0,2017,397
528,0,2018,369
528,0,2019,272
528,0,2020,412
528,0,2021,454
528,0,2022,418
528,0,2023,370
528,0,2024,350
528,1,2010,23
528,1,2011,34
528,1,2012,13
528,1,2013,41
528,1,2014,40
528,1,2015,34
528,1,2016,59
528,1,2017,52
528,1,2018,33
528,1,2019,31
528,1,2020,25
528,1,2021,41
528,1,2022,43
528,1,2023,45
528,1,2024,36
529,0,2010,12
529,0,2011,7
529,0,2012,5
529,0,2013,6
529,0,2014,9
529,0,2015,26
529,0,2016,86
529,0,2017,67
529,0,2018,37
529,0,2019,58
529,0,2020,85
529,0,2021,55
529,0,2022,88
529,0,2023,18
529,0,2024,45
529,1,2011,1
529,1,2013,2
529,1,2014,2
529,1,2015,4
529,1,2016,6
529,1,2017,2
529,1,2018,6
529,1,2019,5
529,1,2020,4
529,1,2021,2
529,1,2022,2
529,1,2023,1
529,1,2024,3
530,0,2010,2106
530,0,2011,1812
530,0,2012,1755
530,0,2013,6815
530,0,2014,2711
530,0,2015,2898
530,0,2016,3463
530,0,2017,3459
530,0,2018,3742
530,0,2019,3310
530,0,2020,3570
530,0,2021,4335
530,0,2022,3548
530,0,2023,6019
530,0,2024,3402
530,1,2010,186
530,1,2011,178
530,1,2012,189
530,1,2013,1002
530,1,2014,390
530,1,2015,412
530,1,2016,362
530,1,2017,393
530,1,2018,466
530,1,2019,443
530,1,2020,367
530,1,2021,433
530,1,2022,504
530,1,2023,719
530,1,2024,508
531,0,2010,278
531,0,2011,215
531,0,2012,202
531,0,2013,465
531,0,2014,593
531,0,2015,583
531,0,2016,674
531,0,2017,850
531,0,2018,767
531,0,2019,589
531,0,2020,475
531,0,2021,490
531,0,2022,575
531,0,2023,562
531,0,2024,779
531,1,2010,30
531,1,2011,63
531,1,2012,71
531,1,2013,130
531,1,2014,142
531,1,2015,114
531,1,2016,162
531,1,2017,137
531,1,2018,154
531,1,2019,132
531,1,2020,61
531,1,2021,94
531,1,2022,108
531,1,2023,117
531,1,2024,109
532,0,2010,7
532,0,2012,1
532,0,2013,9
532,0,2014,9
532,0,2015,17
532,0,2016,23
532,0,2017,33
532,0,2018,28
532,0,2019,16
532,0,2020,30
532,0,2021,21
532,0,2022,26
532,0,2023,10
532,0,2024,12
532,1,2013,7
532,1,2014,9
532,1,2015,9
532,1,2016,7
532,1,2017,3
532,1,2018,2
532,1,2019,1
532,1,2021,2
532,1,2022,2
532,1,2023,6
532,1,2024,3
533,0,2010,159
533,0,2011,115
533,0,2012,54
533,0,2013,89
533,0,2014,111
533,0,2015,127
533,0,2016,191
533,0,2017,169
533,0,2018,202
533,0,2019,136
533,0,2020,170
533,0,2021,231
533,0,2022,234
533,0,2023,214
533,0,2024,209
533,1,2010,1
533,1,2011,9
533,1,2012,6
533,1,2013,13
533,1,2014,12
533,1,2015,9
533,1,2016,20
533,1,2017,20
533,1,2018,6
533,1,2019,12
533,1,2020,24
533,1,2021,15
533,1,2022,22
533,1,2023,15
533,1,2024,25
534,0,2010,331
534,0,2011,798
534,0,2012,856
534,0,2013,1072
534,0,2014,1402
534,0,2015,1510
534,0,2016,1892
534,0,2017,3081
534,0,2018,2156
534,0,2019,1440
534,0,2020,1437
534,0,2021,1589
534,0,2022,926
534,0,2023,1074
534,0,2024,1469
534,1,2010,65
534,1,2011,81
534,1,2012,138
534,1,2013,204
534,1,2014,211
534,1,2015,158
534,1,2016,266
534,1,2017,376
534,1,2018,299
534,1,2019,253
534,1,2020,180
534,1,2021,252
534,1,2022,143
534,1,2023,191
534,1,2024,264
535,0,2010,839
535,0,2011,876
535,0,2012,997
535,0,2013,2534
535,0,2014,4274
535,0,2015,3003
535,0,2016,2873
535,0,2017,4171
535,0,2018,3795
535,0,2019,2093
535,0,2020,2242
535,0,2021,2831
535,0,2022,1277
535,0,2023,1635
535,0,2024,2464
535,1,2010,135
535,1,2011,233
535,1,2012,245
